date_time,height,discharge,temp_c
2004-09-19T13:13:00Z,3.26,14.24,14.24
2004-09-19T13:14:00Z,3.25,13.6,13.6
2004-09-19T13:15:00Z,3.25,13.38,13.38
2004-09-19T13:16:00Z,3.26,13.99,13.99
2004-09-19T13:17:00Z,3.24,13.14,13.14
2004-09-19T13:18:00Z,3.24,12.92,12.92
2004-09-19T13:19:00Z,3.25,13.52,13.52
2004-09-19T13:20:00Z,3.23,12.28,12.28
2004-09-19T13:21:00Z,3.23,12.47,12.47
2004-09-19T13:22:00Z,3.23,12.04,12.04
2004-09-19T13:23:00Z,3.21,11.22,11.22
2004-09-19T13:24:00Z,3.24,12.63,12.63
2004-09-19T13:25:00Z,3.23,12,12
2004-09-19T13:26:00Z,3.22,11.78,11.78
2004-09-19T13:27:00Z,3.22,11.36,11.36
2004-09-19T13:28:00Z,3.21,11.14,11.14
2004-09-19T13:29:00Z,3.21,11.12,11.12
2004-09-19T13:30:00Z,3.19,9.9,9.9
2004-09-19T13:31:00Z,3.21,11.09,11.09
2004-09-19T13:32:00Z,3.21,10.88,10.88
2004-09-19T13:33:00Z,3.2,10.26,10.26
2004-09-19T13:34:00Z,3.2,10.24,10.24
2004-09-19T13:35:00Z,3.36,20.3,20.3
2004-09-19T14:00:00Z,3.06,1.43,1.43
2004-09-19T16:00:00Z,3.06,0.34,0.34
2004-09-29T15:21:00Z,3.73,45.6,45.6
2004-09-29T15:22:00Z,3.94,63.02,63.02
2004-09-29T15:23:00Z,3.8,51.5,51.5
2004-09-29T15:24:00Z,3.68,41.18,41.18
2004-09-29T15:25:00Z,3.83,53.42,53.42
2004-09-29T15:26:00Z,3.65,39.39,39.39
2004-09-29T15:27:00Z,3.8,50.96,50.96
2004-09-29T15:28:00Z,3.99,67.41,67.41
2004-09-29T15:29:00Z,3.92,61.3,61.3
2004-09-29T15:30:00Z,4.17,84.9,84.9
2004-09-29T15:31:00Z,3.71,43.78,43.78
2004-09-29T15:32:00Z,3.88,58.18,58.18
2004-09-29T15:33:00Z,4,68.6,68.6
2004-09-29T15:34:00Z,3.93,62.46,62.46
2004-09-29T15:35:00Z,3.88,58.18,58.18
2004-09-29T15:36:00Z,3.76,48.28,48.28
2004-09-29T15:37:00Z,3.66,40.18,40.18
2004-09-29T15:38:00Z,3.82,52.9,52.9
2004-09-29T15:39:00Z,3.84,54.28,54.28
2004-09-29T15:40:00Z,3.65,38.91,38.91
2004-09-29T15:41:00Z,3.74,46.43,46.43
2004-09-29T15:42:00Z,3.57,33.2,33.2
2004-09-29T15:43:00Z,3.82,52.63,52.63
2004-09-29T15:44:00Z,3.74,46.43,46.43
2004-09-29T15:45:00Z,3.77,48.57,48.57
2004-09-29T15:46:00Z,3.88,58.2,58.2
2004-09-29T15:47:00Z,3.71,43.55,43.55
2004-09-29T15:48:00Z,3.64,38.17,38.17
2004-09-29T15:49:00Z,3.7,43.29,43.29
2004-09-29T15:50:00Z,3.56,32.72,32.72
2004-09-29T15:51:00Z,3.55,31.51,31.51
2004-09-29T15:52:00Z,3.54,31.28,31.28
2004-09-29T15:53:00Z,3.54,30.8,30.8
2004-09-29T15:54:00Z,3.51,28.65,28.65
2004-09-29T15:55:00Z,3.41,21.52,21.52
2004-09-29T15:56:00Z,3.39,20.63,20.63
2004-09-29T15:57:00Z,3.4,21.3,21.3
2004-09-29T15:58:00Z,3.44,24.02,24.02
2004-09-29T15:59:00Z,3.39,20.19,20.19
2004-09-29T16:00:00Z,3.36,18.66,18.66
2004-09-29T16:01:00Z,3.33,16.28,16.28
2004-09-29T16:02:00Z,3.32,15.64,15.64
2004-09-29T16:03:00Z,3.34,16.92,16.92
2004-09-29T16:04:00Z,3.32,15.85,15.85
2004-09-29T16:05:00Z,3.31,15.01,15.01
2004-09-29T16:06:00Z,3.31,15.01,15.01
2004-09-29T16:07:00Z,3.29,13.54,13.54
2004-09-29T16:08:00Z,3.28,13.33,13.33
2004-09-29T16:09:00Z,3.32,15.65,15.65
2004-09-29T16:10:00Z,3.25,11.47,11.47
2004-09-29T16:11:00Z,3.31,15.02,15.02
2004-09-29T16:12:00Z,3.29,13.55,13.55
2004-09-29T16:13:00Z,3.26,12.09,12.09
2004-09-29T16:14:00Z,3.24,10.66,10.66
2004-09-29T16:15:00Z,3.23,10.06,10.06
2004-09-29T16:16:00Z,3.23,10.06,10.06
2004-09-29T16:17:00Z,3.23,10.26,10.26
2004-09-29T16:18:00Z,3.23,10.26,10.26
2004-09-29T16:19:00Z,3.21,9.06,9.06
2004-09-29T16:20:00Z,3.21,9.06,9.06
2004-09-29T16:21:00Z,3.22,9.66,9.66
2004-09-29T16:22:00Z,3.22,9.26,9.26
2004-09-29T16:23:00Z,3.2,8.47,8.47
2004-09-29T16:24:00Z,3.21,8.87,8.87
2004-09-29T16:25:00Z,3.21,9.07,9.07
2004-09-29T16:26:00Z,3.2,8.27,8.27
2004-09-29T16:27:00Z,3.21,8.67,8.67
2004-09-29T16:28:00Z,3.21,8.67,8.67
2004-09-29T16:29:00Z,3.21,8.88,8.88
2004-09-29T16:30:00Z,3.21,8.68,8.68
2004-09-29T16:31:00Z,3.2,8.48,8.48
2004-09-29T16:32:00Z,3.2,8.48,8.48
2004-09-29T16:33:00Z,3.2,8.48,8.48
2004-09-29T16:34:00Z,3.21,8.68,8.68
2004-09-29T16:35:00Z,3.2,8.49,8.49
2004-09-29T16:36:00Z,3.2,8.09,8.09
2004-09-29T16:37:00Z,3.2,8.29,8.29
2004-09-29T16:38:00Z,3.2,8.49,8.49
2004-09-29T16:39:00Z,3.21,8.89,8.89
2004-09-29T16:40:00Z,3.22,9.29,9.29
2004-09-29T16:41:00Z,3.22,9.5,9.5
2004-09-29T16:42:00Z,3.24,10.51,10.51
2004-09-29T16:43:00Z,3.27,12.35,12.35
2004-09-29T16:44:00Z,3.27,12.56,12.56
2004-09-29T16:45:00Z,3.26,12.15,12.15
2004-09-29T16:46:00Z,3.25,11.54,11.54
2004-09-29T16:47:00Z,3.3,14.66,14.66
2004-09-29T16:48:00Z,3.31,15.29,15.29
2004-09-29T16:49:00Z,3.27,12.78,12.78
2004-09-29T16:50:00Z,3.32,16.15,16.15
2004-09-29T16:51:00Z,3.32,16.15,16.15
2004-09-29T16:52:00Z,3.35,17.66,17.66
2004-09-29T16:53:00Z,3.31,14.88,14.88
2004-09-29T16:54:00Z,3.36,18.32,18.32
2004-09-29T16:55:00Z,3.31,14.88,14.88
2004-09-29T16:56:00Z,3.3,14.25,14.25
2004-09-29T16:57:00Z,3.33,16.59,16.59
2004-09-29T16:58:00Z,3.31,15.31,15.31
2004-09-29T16:59:00Z,3.3,14.47,14.47
2004-09-29T17:00:00Z,3.32,16.17,16.17
2004-09-29T17:01:00Z,3.32,15.96,15.96
2004-09-29T17:02:00Z,3.39,20.75,20.75
2004-09-29T17:03:00Z,3.31,15.53,15.53
2004-09-29T17:04:00Z,3.31,15.11,15.11
2004-09-29T17:05:00Z,3.38,19.65,19.65
2004-09-29T17:06:00Z,3.29,13.64,13.64
2004-09-29T17:07:00Z,3.3,14.69,14.69
2004-09-29T17:08:00Z,3.3,14.27,14.27
2004-09-29T17:09:00Z,3.32,15.97,15.97
2004-09-29T17:10:00Z,3.28,13.23,13.23
2004-09-29T17:11:00Z,3.28,13.44,13.44
2004-09-29T17:12:00Z,3.29,14.07,14.07
2004-09-29T17:13:00Z,3.32,15.98,15.98
2004-09-29T17:14:00Z,3.29,13.66,13.66
2004-09-29T17:15:00Z,3.29,13.66,13.66
2004-09-29T17:16:00Z,3.3,14.29,14.29
2004-09-29T17:17:00Z,3.28,13.24,13.24
2004-09-29T17:18:00Z,3.3,14.5,14.5
2004-09-29T17:19:00Z,3.26,11.8,11.8
2004-09-29T17:20:00Z,3.29,13.67,13.67
2004-09-29T17:21:00Z,3.28,13.04,13.04
2004-09-29T17:22:00Z,3.27,12.42,12.42
2004-09-29T17:23:00Z,3.25,11.4,11.4
2004-09-29T17:24:00Z,3.25,11.6,11.6
2004-09-29T17:25:00Z,3.25,11.4,11.4
2004-09-29T17:26:00Z,3.23,10.38,10.38
2004-09-29T17:27:00Z,3.24,10.59,10.59
2004-09-29T17:28:00Z,3.22,9.78,9.78
2004-09-29T17:29:00Z,3.21,9.18,9.18
2004-09-29T17:30:00Z,3.22,9.58,9.58
2004-09-29T17:31:00Z,3.21,8.78,8.78
2004-09-29T17:32:00Z,3.21,8.78,8.78
2004-09-29T17:33:00Z,3.2,8.19,8.19
2004-09-29T17:34:00Z,3.36,18.39,18.39
2004-09-29T18:00:00Z,3.1,2.47,2.47
2004-11-04T21:00:00Z,3.06,0.18,0.18
2004-11-12T21:00:00Z,3.06,0.7,0.7
2004-11-12T21:20:00Z,3.06,0.63,0.63
2004-11-12T21:21:00Z,3.28,14.11,14.11
2004-11-12T21:22:00Z,3.39,21.45,21.45
2004-11-12T21:23:00Z,3.5,28.78,28.78
2004-11-12T21:24:00Z,3.37,20.11,20.11
2004-11-12T21:25:00Z,3.47,26.43,26.43
2004-11-12T21:26:00Z,3.44,24.59,24.59
2004-11-12T21:27:00Z,3.35,18.35,18.35
2004-11-12T21:28:00Z,3.52,29.94,29.94
2004-11-12T21:29:00Z,3.47,26.88,26.88
2004-11-12T21:30:00Z,3.51,29.69,29.69
2004-11-12T21:31:00Z,3.56,33.29,33.29
2004-11-12T21:32:00Z,3.47,26.87,26.87
2004-11-12T21:33:00Z,3.55,32.56,32.56
2004-11-12T21:34:00Z,3.58,34.99,34.99
2004-11-12T21:35:00Z,3.48,27.32,27.32
2004-11-12T21:36:00Z,3.47,26.62,26.62
2004-11-12T21:37:00Z,3.49,28.25,28.25
2004-11-12T21:38:00Z,3.48,27.31,27.31
2004-11-12T21:39:00Z,3.55,32.78,32.78
2004-11-12T21:40:00Z,3.58,34.97,34.97
2004-11-12T21:41:00Z,3.53,31.08,31.08
2004-11-12T21:42:00Z,3.54,32.04,32.04
2004-11-12T21:43:00Z,3.6,36.19,36.19
2004-11-12T21:44:00Z,3.58,34.46,34.46
2004-11-12T21:45:00Z,3.58,34.95,34.95
2004-11-12T21:46:00Z,3.57,33.72,33.72
2004-11-12T21:47:00Z,3.63,38.68,38.68
2004-11-12T21:48:00Z,3.63,38.17,38.17
2004-11-12T21:49:00Z,3.62,37.91,37.91
2004-11-12T21:50:00Z,3.55,32.49,32.49
2004-11-12T21:51:00Z,3.49,27.96,27.96
2004-11-12T21:52:00Z,3.51,29.61,29.61
2004-11-12T21:53:00Z,3.55,32.24,32.24
2004-11-12T21:54:00Z,3.62,37.64,37.64
2004-11-12T21:55:00Z,3.53,31.27,31.27
2004-11-12T21:56:00Z,3.52,30.54,30.54
2004-11-12T21:57:00Z,3.5,28.41,28.41
2004-11-12T21:58:00Z,3.59,35.64,35.64
2004-11-12T21:59:00Z,3.75,47.96,47.96
2004-11-12T22:00:00Z,3.43,23.55,23.55
2004-11-12T22:01:00Z,3.36,18.87,18.87
2004-11-12T22:02:00Z,3.39,21.07,21.07
2004-11-12T22:03:00Z,3.54,31.72,31.72
2004-11-12T22:04:00Z,3.46,26.05,26.05
2004-11-12T22:05:00Z,3.38,20.17,20.17
2004-11-12T22:06:00Z,3.49,27.67,27.67
2004-11-12T22:07:00Z,3.53,30.74,30.74
2004-11-12T22:08:00Z,3.6,35.85,35.85
2004-11-12T22:09:00Z,3.37,19.94,19.94
2004-11-12T22:10:00Z,3.37,19.93,19.93
2004-11-12T22:11:00Z,3.56,33.14,33.14
2004-11-12T22:12:00Z,3.63,38.58,38.58
2004-11-12T22:13:00Z,3.46,26.02,26.02
2004-11-12T22:14:00Z,3.55,32.15,32.15
2004-11-12T22:15:00Z,3.44,24.17,24.17
2004-11-12T22:16:00Z,3.48,27.16,27.16
2004-11-12T22:17:00Z,3.41,22.58,22.58
2004-11-12T22:18:00Z,3.51,29.27,29.27
2004-11-12T22:19:00Z,3.51,29.27,29.27
2004-11-12T22:20:00Z,3.62,37.79,37.79
2004-11-12T22:21:00Z,3.61,37.04,37.04
2004-11-12T22:22:00Z,3.73,45.75,45.75
2004-11-12T22:23:00Z,3.41,22.11,22.11
2004-11-12T22:24:00Z,3.39,21.21,21.21
2004-11-12T22:25:00Z,3.44,24.36,24.36
2004-11-12T22:26:00Z,3.56,33.32,33.32
2004-11-12T22:27:00Z,3.47,26.42,26.42
2004-11-12T22:28:00Z,3.73,46.25,46.25
2004-11-12T22:29:00Z,3.67,41.3,41.3
2004-11-12T22:30:00Z,3.44,24.57,24.57
2004-11-12T22:31:00Z,3.48,26.87,26.87
2004-11-12T22:32:00Z,3.51,28.98,28.98
2004-11-12T22:33:00Z,3.41,22.29,22.29
2004-11-12T22:34:00Z,3.31,15.31,15.31
2004-11-12T22:35:00Z,3.32,16.15,16.15
2004-11-12T22:36:00Z,3.52,29.67,29.67
2004-11-12T22:37:00Z,3.45,25.23,25.23
2004-11-12T22:38:00Z,3.44,24.54,24.54
2004-11-12T22:39:00Z,3.46,25.91,25.91
2004-11-12T22:40:00Z,3.52,29.9,29.9
2004-11-12T22:41:00Z,3.32,16.56,16.56
2004-11-12T22:42:00Z,3.49,28,28
2004-11-12T22:43:00Z,3.38,20.03,20.03
2004-11-12T22:44:00Z,3.34,17.84,17.84
2004-11-12T22:45:00Z,3.46,25.43,25.43
2004-11-12T22:46:00Z,3.52,30.11,30.11
2004-11-12T22:47:00Z,3.31,15.9,15.9
2004-11-12T22:48:00Z,3.4,21.34,21.34
2004-11-12T22:49:00Z,3.38,20.01,20.01
2004-11-12T22:50:00Z,3.37,19.78,19.78
2004-11-12T22:51:00Z,3.31,15.45,15.45
2004-11-12T22:52:00Z,3.32,16.3,16.3
2004-11-12T22:53:00Z,3.28,13.55,13.55
2004-11-12T22:54:00Z,3.34,17.8,17.8
2004-11-12T22:55:00Z,3.26,12.51,12.51
2004-11-12T22:56:00Z,3.23,10.46,10.46
2004-11-12T22:57:00Z,3.36,18.66,18.66
2004-11-12T22:58:00Z,3.28,13.74,13.74
2004-11-12T22:59:00Z,3.29,14.16,14.16
2004-11-12T23:00:00Z,3.23,10.65,10.65
2004-11-12T23:01:00Z,3.25,11.66,11.66
2004-11-12T23:02:00Z,3.26,12.48,12.48
2004-11-12T23:03:00Z,3.19,8.23,8.23
2004-11-12T23:04:00Z,3.23,10.43,10.43
2004-11-12T23:05:00Z,3.21,9.42,9.42
2004-11-12T23:06:00Z,3.22,9.82,9.82
2004-11-12T23:07:00Z,3.2,8.81,8.81
2004-11-12T23:08:00Z,3.2,8.41,8.41
2004-11-12T23:09:00Z,3.22,9.81,9.81
2004-11-12T23:10:00Z,3.2,8.8,8.8
2004-11-12T23:11:00Z,3.2,8.6,8.6
2004-11-12T23:12:00Z,3.2,8.6,8.6
2004-11-12T23:19:00Z,3.2,8.77,8.77
2004-11-12T23:20:00Z,3.2,8.57,8.57
2004-11-12T23:21:00Z,3.22,9.56,9.56
2004-11-12T23:22:00Z,3.19,8.16,8.16
2004-11-12T23:24:00Z,3.21,9.35,9.35
2004-11-12T23:25:00Z,3.21,9.15,9.15
2004-11-12T23:29:00Z,3.2,8.73,8.73
2004-11-12T23:30:00Z,3.22,9.73,9.73
2004-11-12T23:31:00Z,3.19,8.13,8.13
2004-11-12T23:32:00Z,3.21,8.92,8.92
2004-11-12T23:33:00Z,3.21,8.92,8.92
2004-11-12T23:34:00Z,3.2,8.32,8.32
2004-11-12T23:35:00Z,3.25,11.54,11.54
2004-11-12T23:36:00Z,3.25,11.33,11.33
2004-11-12T23:39:00Z,3.27,12.55,12.55
2004-11-12T23:40:00Z,3.24,10.7,10.7
2004-11-12T23:41:00Z,3.25,11.52,11.52
2004-11-12T23:42:00Z,3.22,9.89,9.89
2004-11-12T23:43:00Z,3.31,15.05,15.05
2004-11-12T23:44:00Z,3.32,16.32,16.32
2004-11-12T23:45:00Z,3.23,10.28,10.28
2004-11-12T23:46:00Z,3.36,18.69,18.69
2004-11-12T23:47:00Z,3.47,26.11,26.11
2004-11-12T23:48:00Z,3.4,21.56,21.56
2004-11-12T23:49:00Z,3.43,23.13,23.13
2004-11-12T23:50:00Z,3.35,18.02,18.02
2004-11-12T23:51:00Z,3.2,8.26,8.26
2004-11-12T23:52:00Z,3.36,18.45,18.45
2004-11-12T23:53:00Z,3.23,10.45,10.45
2004-11-12T23:54:00Z,3.22,9.84,9.84
2004-11-12T23:55:00Z,3.21,9.04,9.04
2004-11-12T23:56:00Z,3.22,9.64,9.64
2004-11-12T23:57:00Z,3.19,8.04,8.04
2004-11-13T00:00:00Z,3.18,7.43,7.43
2004-11-13T00:16:00Z,3.19,7.97,7.97
2004-11-13T00:17:00Z,3.2,8.56,8.56
2004-11-13T00:18:00Z,3.2,8.55,8.55
2004-11-13T00:19:00Z,3.19,7.96,7.96
2004-11-13T01:00:00Z,3.1,2.06,2.06
2004-12-29T08:00:00Z,3.11,2.83,2.83
2004-12-29T08:49:00Z,3.11,2.73,2.73
2004-12-29T08:50:00Z,3.21,8.52,8.52
2004-12-29T08:51:00Z,3.25,10.94,10.94
2004-12-29T08:52:00Z,3.21,8.52,8.52
2004-12-29T08:53:00Z,3.2,8.12,8.12
2004-12-29T08:54:00Z,3.21,8.32,8.32
2004-12-29T08:55:00Z,3.2,7.92,7.92
2004-12-29T08:56:00Z,3.2,7.72,7.72
2004-12-29T08:57:00Z,3.2,7.71,7.71
2004-12-29T08:58:00Z,3.23,9.71,9.71
2004-12-29T08:59:00Z,3.21,8.7,8.7
2004-12-29T09:00:00Z,3.26,11.33,11.33
2004-12-29T09:01:00Z,3.28,12.98,12.98
2004-12-29T09:02:00Z,3.31,15.09,15.09
2004-12-29T09:03:00Z,3.28,12.98,12.98
2004-12-29T09:04:00Z,3.27,12.36,12.36
2004-12-29T09:05:00Z,3.29,13.18,13.18
2004-12-29T09:06:00Z,3.33,16.36,16.36
2004-12-29T09:07:00Z,3.33,15.93,15.93
2004-12-29T09:08:00Z,3.31,14.86,14.86
2004-12-29T09:09:00Z,3.27,12.34,12.34
2004-12-29T09:10:00Z,3.3,14.22,14.22
2004-12-29T09:11:00Z,3.31,15.07,15.07
2004-12-29T09:12:00Z,3.32,15.28,15.28
2004-12-29T09:13:00Z,3.33,15.91,15.91
2004-12-29T09:14:00Z,3.27,12.13,12.13
2004-12-29T09:15:00Z,3.33,15.91,15.91
2004-12-29T09:16:00Z,3.31,15.06,15.06
2004-12-29T09:17:00Z,3.27,11.91,11.91
2004-12-29T09:18:00Z,3.27,12.12,12.12
2004-12-29T09:19:00Z,3.34,16.54,16.54
2004-12-29T09:20:00Z,3.35,17.19,17.19
2004-12-29T09:21:00Z,3.3,14.2,14.2
2004-12-29T09:22:00Z,3.37,18.93,18.93
2004-12-29T09:23:00Z,3.27,12.31,12.31
2004-12-29T09:24:00Z,3.26,11.28,11.28
2004-12-29T09:25:00Z,3.32,15.67,15.67
2004-12-29T09:26:00Z,3.28,12.51,12.51
2004-12-29T09:27:00Z,3.28,12.72,12.72
2004-12-29T09:28:00Z,3.26,11.27,11.27
2004-12-29T09:29:00Z,3.26,11.68,11.68
2004-12-29T09:30:00Z,3.26,11.47,11.47
2004-12-29T09:31:00Z,3.26,11.47,11.47
2004-12-29T09:32:00Z,3.22,9.03,9.03
2004-12-29T09:33:00Z,3.27,11.88,11.88
2004-12-29T09:34:00Z,3.25,11.06,11.06
2004-12-29T09:35:00Z,3.31,14.59,14.59
2004-12-29T09:36:00Z,3.26,11.67,11.67
2004-12-29T09:37:00Z,3.27,12.28,12.28
2004-12-29T09:38:00Z,3.28,12.49,12.49
2004-12-29T09:39:00Z,3.23,9.42,9.42
2004-12-29T09:40:00Z,3.22,9.22,9.22
2004-12-29T09:41:00Z,3.21,8.42,8.42
2004-12-29T09:42:00Z,3.21,8.21,8.21
2004-12-29T09:43:00Z,3.23,9.41,9.41
2004-12-29T09:44:00Z,3.21,8.41,8.41
2004-12-29T09:45:00Z,3.2,7.81,7.81
2004-12-29T09:46:00Z,3.21,8.21,8.21
2004-12-29T09:47:00Z,3.21,8.6,8.6
2004-12-29T09:48:00Z,3.21,8.4,8.4
2004-12-29T09:49:00Z,3.21,8.6,8.6
2004-12-29T09:50:00Z,3.21,8.4,8.4
2004-12-29T09:51:00Z,3.22,8.79,8.79
2004-12-29T09:52:00Z,3.21,8.59,8.59
2004-12-29T09:53:00Z,3.22,9.19,9.19
2004-12-29T09:54:00Z,3.23,9.59,9.59
2004-12-29T09:55:00Z,3.25,11.01,11.01
2004-12-29T09:56:00Z,3.31,14.33,14.33
2004-12-29T09:57:00Z,3.25,10.6,10.6
2004-12-29T09:58:00Z,3.27,12.24,12.24
2004-12-29T09:59:00Z,3.25,11,11
2004-12-29T10:00:00Z,3.25,11,11
2004-12-29T10:01:00Z,3.32,15.38,15.38
2004-12-29T10:02:00Z,3.33,15.81,15.81
2004-12-29T10:03:00Z,3.33,16.02,16.02
2004-12-29T10:04:00Z,3.31,14.74,14.74
2004-12-29T10:05:00Z,3.3,13.89,13.89
2004-12-29T10:06:00Z,3.29,13.47,13.47
2004-12-29T10:07:00Z,3.34,16.66,16.66
2004-12-29T10:08:00Z,3.36,17.95,17.95
2004-12-29T10:09:00Z,3.33,16.01,16.01
2004-12-29T10:10:00Z,3.34,16.86,16.86
2004-12-29T10:11:00Z,3.36,17.95,17.95
2004-12-29T10:12:00Z,3.48,26.05,26.05
2004-12-29T10:13:00Z,3.46,24.43,24.43
2004-12-29T10:14:00Z,3.47,25.12,25.12
2004-12-29T10:15:00Z,3.37,18.59,18.59
2004-12-29T10:16:00Z,3.34,16.42,16.42
2004-12-29T10:17:00Z,3.44,23.51,23.51
2004-12-29T10:18:00Z,3.39,19.69,19.69
2004-12-29T10:19:00Z,3.42,22.14,22.14
2004-12-29T10:20:00Z,3.4,20.79,20.79
2004-12-29T10:21:00Z,3.42,22.14,22.14
2004-12-29T10:22:00Z,3.43,22.59,22.59
2004-12-29T10:23:00Z,3.47,25.1,25.1
2004-12-29T10:24:00Z,3.32,15.55,15.55
2004-12-29T10:25:00Z,3.45,23.72,23.72
2004-12-29T10:26:00Z,3.36,17.91,17.91
2004-12-29T10:27:00Z,3.56,31.95,31.95
2004-12-29T10:28:00Z,3.45,24.17,24.17
2004-12-29T10:29:00Z,3.5,27.41,27.41
2004-12-29T10:30:00Z,3.65,38.9,38.9
2004-12-29T10:31:00Z,3.35,17.47,17.47
2004-12-29T10:32:00Z,3.5,27.41,27.41
2004-12-29T10:33:00Z,3.46,24.62,24.62
2004-12-29T10:34:00Z,3.37,18.33,18.33
2004-12-29T10:35:00Z,3.42,21.66,21.66
2004-12-29T10:36:00Z,3.41,21.2,21.2
2004-12-29T10:37:00Z,3.57,32.66,32.66
2004-12-29T10:38:00Z,3.52,28.57,28.57
2004-12-29T10:39:00Z,3.48,26.22,26.22
2004-12-29T10:40:00Z,3.52,29.28,29.28
2004-12-29T10:41:00Z,3.46,24.6,24.6
2004-12-29T10:42:00Z,3.52,29.04,29.04
2004-12-29T10:43:00Z,3.49,26.91,26.91
2004-12-29T10:44:00Z,3.41,20.96,20.96
2004-12-29T10:45:00Z,3.46,24.59,24.59
2004-12-29T10:46:00Z,3.63,36.84,36.84
2004-12-29T10:47:00Z,3.38,18.96,18.96
2004-12-29T10:48:00Z,3.37,18.3,18.3
2004-12-29T10:49:00Z,3.37,18.3,18.3
2004-12-29T10:50:00Z,3.32,15.28,15.28
2004-12-29T10:51:00Z,3.35,16.99,16.99
2004-12-29T10:52:00Z,3.42,21.84,21.84
2004-12-29T10:53:00Z,3.35,17.42,17.42
2004-12-29T10:54:00Z,3.37,18.73,18.73
2004-12-29T10:55:00Z,3.37,18.72,18.72
2004-12-29T10:56:00Z,3.33,15.69,15.69
2004-12-29T10:57:00Z,3.3,13.57,13.57
2004-12-29T10:58:00Z,3.29,12.94,12.94
2004-12-29T10:59:00Z,3.26,11.28,11.28
2004-12-29T11:00:00Z,3.36,18.06,18.06
2004-12-29T11:01:00Z,3.31,14.83,14.83
2004-12-29T11:02:00Z,3.31,14.19,14.19
2004-12-29T11:03:00Z,3.32,15.03,15.03
2004-12-29T11:04:00Z,3.27,11.89,11.89
2004-12-29T11:05:00Z,3.28,12.51,12.51
2004-12-29T11:06:00Z,3.39,19.8,19.8
2004-12-29T11:07:00Z,3.32,15.45,15.45
2004-12-29T11:08:00Z,3.36,18.04,18.04
2004-12-29T11:09:00Z,3.36,18.04,18.04
2004-12-29T11:10:00Z,3.29,12.91,12.91
2004-12-29T11:11:00Z,3.39,19.79,19.79
2004-12-29T11:12:00Z,3.29,12.91,12.91
2004-12-29T11:13:00Z,3.26,11.25,11.25
2004-12-29T11:14:00Z,3.29,12.91,12.91
2004-12-29T11:15:00Z,3.29,13.11,13.11
2004-12-29T11:16:00Z,3.41,20.89,20.89
2004-12-29T11:17:00Z,3.29,13.11,13.11
2004-12-29T11:18:00Z,3.4,20.66,20.66
2004-12-29T11:19:00Z,3.31,14.36,14.36
2004-12-29T11:20:00Z,3.36,17.79,17.79
2004-12-29T11:21:00Z,3.37,18.23,18.23
2004-12-29T11:22:00Z,3.26,11.44,11.44
2004-12-29T11:23:00Z,3.26,11.03,11.03
2004-12-29T11:24:00Z,3.3,13.51,13.51
2004-12-29T11:25:00Z,3.26,11.43,11.43
2004-12-29T11:26:00Z,3.26,11.23,11.23
2004-12-29T11:27:00Z,3.25,10.61,10.61
2004-12-29T11:28:00Z,3.26,11.43,11.43
2004-12-29T11:29:00Z,3.3,13.71,13.71
2004-12-29T11:30:00Z,3.28,12.25,12.25
2004-12-29T11:31:00Z,3.24,10.19,10.19
2004-12-29T11:32:00Z,3.25,10.4,10.4
2004-12-29T11:33:00Z,3.23,9.18,9.18
2004-12-29T11:34:00Z,3.25,10.39,10.39
2004-12-29T11:35:00Z,3.3,13.91,13.91
2004-12-29T11:36:00Z,3.23,9.58,9.58
2004-12-29T11:37:00Z,3.27,11.61,11.61
2004-12-29T11:38:00Z,3.24,10.18,10.18
2004-12-29T11:39:00Z,3.23,9.17,9.17
2004-12-29T11:40:00Z,3.24,9.97,9.97
2004-12-29T11:41:00Z,3.24,10.17,10.17
2004-12-29T11:42:00Z,3.21,8.16,8.16
2004-12-29T11:43:00Z,3.3,13.47,13.47
2004-12-29T11:44:00Z,3.21,8.16,8.16
2004-12-29T11:45:00Z,3.24,9.76,9.76
2004-12-29T11:46:00Z,3.23,9.35,9.35
2004-12-29T11:47:00Z,3.23,9.15,9.15
2004-12-29T11:48:00Z,3.2,7.75,7.75
2004-12-29T11:49:00Z,3.22,8.54,8.54
2004-12-29T11:50:00Z,3.2,7.75,7.75
2004-12-29T11:51:00Z,3.21,8.34,8.34
2004-12-29T11:52:00Z,3.23,9.34,9.34
2004-12-29T11:53:00Z,3.2,7.34,7.34
2004-12-29T11:54:00Z,3.23,9.54,9.54
2004-12-29T11:55:00Z,3.21,8.13,8.13
2004-12-29T11:56:00Z,3.2,7.54,7.54
2004-12-29T11:57:00Z,3.19,7.14,7.14
2004-12-29T12:00:00Z,3.18,6.35,6.35
2005-01-27T08:00:00Z,3.1,1.26,1.26
2005-01-27T08:59:00Z,3.1,0.89,0.89
2005-01-27T09:00:00Z,3.19,6.2,6.2
2005-01-27T09:01:00Z,3.21,7.57,7.57
2005-01-27T09:02:00Z,3.23,8.56,8.56
2005-01-27T09:03:00Z,3.21,7.75,7.75
2005-01-27T09:04:00Z,3.2,7.15,7.15
2005-01-27T09:05:00Z,3.24,9.14,9.14
2005-01-27T09:06:00Z,3.24,9.54,9.54
2005-01-27T09:07:00Z,3.22,8.12,8.12
2005-01-27T09:08:00Z,3.21,7.72,7.72
2005-01-27T09:09:00Z,3.2,6.92,6.92
2005-01-27T09:10:00Z,3.25,9.92,9.92
